42823	O	OPEL	ASTRA 1.6 ENJOY 5Dr	2006	132995	48043170	Beige	CA138603	39000	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty Central Locking Electric Windows Maintenance Plan Metallic Paint Power Steering Radio and CD               	CA138603.jpg	0	1
31869	O	OPEL	ASTRA 1.6 ENJOY 5Dr	2005	114995	48043170	Gold	CY261824	75000	                           	CY261824.jpg	0	56
31950	O	OPEL	ASTRA 1.6 ESSENTIA 5Dr	2006	119995	48043150	Silver	CA141273	22000	AirCon Anti Theft - Immobiliser Balance of Manufacturer Warranty Central Locking Maintenance Plan Power Steering                      	CA141273.jpg	0	5
42478	O	OPEL	ASTRA 1.6 ESSENTIA 5Dr	2005	104995	48043150	Beige	CY193386	79000	AirCon CD - Frontloader Central Locking Full Service History Metallic Paint Power Steering ABS Airbags Balance of Manufacturer Warranty Electric Windows                  	CY193386.jpg	0	30
11831	O	OPEL	ASTRA 1.6 ESSENTIA 5Dr	2005	114995	48043150	Silver	CY166659	62343	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Exterior features Full Service History Interior Features Interior Trim Maintenance Plan Metallic Paint Power Steering Radio and CD Spotlights          	CY166659.jpg	0	42
11884	O	OPEL	ASTRA 1.8 SPORT 5Dr	2004	120994	48043250	Silver	CA694360	99015	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser CD - Frontloader Central Locking Cruise Control Electric Windows Full Service History Interior Features Interior Trim Metallic Paint Power Steering Radio and CD Spotlights           	CA694360.jpg	0	2
11885	O	OPEL	ASTRA 1.8 SPORT 5Dr	2007	159995	48043250	Beige	CN2491	26000	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Cruise Control Diff Lock Electric Windows Exterior features Full Service History Interior Features Interior Trim Maintenance Plan Metallic Paint Power Steering Radio and CD Spoiler Spotlights      	CN2491.jpg	0	4
11834	O	OPEL	ASTRA 1.8 SPORT 5Dr	2006	134995	48043250	Silver	CF92591	77000	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Cruise Control Electric Windows Full Service History Interior Features Maintenance Plan Metallic Paint Power Steering Radio and CD Spotlights Sun Roof Towbar Leather Seats       	CF92591.jpg	0	35
42279	O	OPEL	ASTRA 1.8 SPORT 5Dr	2005	124995	48043250	Silver	CA466521	73234	CD - Frontloader Power Steering ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty Central Locking Cruise Control Electric Windows Full Service History Maintenance Plan Radio and CD             	CA466521.jpg	0	55
31947	O	OPEL	ASTRA 1.9 CDTi GTC 3Dr	2007	179995	48043550	White	CA481047	23986	AirCon Alloy Wheels Anti Theft - Immobiliser Central Locking Entry Level Model - Fuel Efficient Maintenance Plan Power Steering Balance of Manufacturer Warranty                    	CA481047.jpg	0	0
11870	O	OPEL	ASTRA 2.0 GSI 5Dr	2006	169995	48043400	Gold	TRP489GP	25000	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Electric Windows Exterior features Full Service History Interior Features Leather Seats Maintenance Plan Metallic Paint Power Steering Radio and CD Spoiler Spotlights        	TRP489GP.jpg	0	14
11845	O	OPEL	ASTRA 2.0 OPC PLUS PACK	2006	219995	48043700	Black	CY212344	33000	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Cruise Control Electric Windows Exterior features Full Service History Interior Features Leather Seats Maintenance Plan Metallic Paint Power Steering Radio and CD Spoiler Spotlights       	CY212344.jpg	0	28
31864	O	OPEL	ASTRA 2.0T GTC SPORT 3Dr	2006	179995	48043610	Silver	CA235296	46000	AirCon Alloy Wheels Anti Theft - Immobiliser Balance of Manufacturer Warranty Central Locking Full Service History Leather Seats Maintenance Plan Power Steering Radio and CD Spotlights                 	CA235296.jpg	0	57
31949	O	OPEL	ASTRA 2.0T SPORT 5Dr	2007	169995	48043405	Red	CY54276	38000	AirCon Alloy Wheels Balance of Manufacturer Warranty Central Locking Leather Seats Maintenance Plan Power Steering Radio and CD                    	CY54276.jpg	0	5
42826	O	OPEL	ASTRA CLASSIC 1.6	2005	84995	48027290	White	CF76812	75000	AirCon Full Service History Power Steering Radio and CD Airbags Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Electric Windows Maintenance Plan                	CF76812.jpg	0	1
31932	O	OPEL	CORSA 1.4 COMFORT	2003	67995	48010050	Blue	CA503808	37186	Anti Theft - Immobiliser Entry Level Model - Fuel Efficient Full Service History Power Steering Radio and CD                       	CA503808.jpg	0	1
42817	O	OPEL	CORSA 1.4 ENJOY 5Dr	2007	129995	48010620	Black	CA559114	15368	ABS Airbags AirCon Alloy Wheels Anti Theft - Alarm Anti Theft - Immobiliser Balance of Manufacturer Warranty CD - Frontloader Central Locking Cruise Control Electric Windows Full Service History Power Steering Service Plan              	CA559114.jpg	0	2
42181	D	OPEL	CORSA 1.4 ENJOY A/T 5Dr	2007	139995	48010640	Gold	WMJ237GP	12100	AirCon Alloy Wheels CD - Frontloader Central Locking Power Steering ABS Airbags Balance of Manufacturer Warranty Full Service History Metallic Paint Service Plan                 	WMJ237GP.jpg	0	202
